Tweet_id,User,Links
969089910580932608,Reuters,reut.rs/2FFZstz
969089910580932608,Reuters,reut.rs/2FgSk9h
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2FaV0W7
969089910580932608,Reuters,reut.rs/2CQTkf4
969089910580932608,Reuters,reut.rs/2F4i9pJ
969089910580932608,Reuters,pscp.tv/w/bWhQKzF4a2pE…
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2FccdhR
969089910580932608,Reuters,reut.rs/2F8jKL2
969089910580932608,Reuters,reut.rs/2F8yZ6Z
969089910580932608,Reuters,pscp.tv/w/bWhNNzF4a2pE…
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2Feax7n
969089910580932608,Reuters,reut.rs/2t9nURw
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CQNzOA
969089910580932608,Reuters,reut.rs/2F7bUBs
969089910580932608,Reuters,reut.rs/2FgNclB
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2EW01hT
969089910580932608,Reuters,reut.rs/2F5jGMq
969089910580932608,Reuters,reut.rs/2FeJKYE
969089910580932608,Reuters,reut.rs/2F2iGfO
969089910580932608,Reuters,reut.rs/2oImE2m
969089910580932608,Reuters,reut.rs/2F5bzn4
969089910580932608,Reuters,reut.rs/2FGTqcf
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F5aUlA
969089910580932608,Reuters,reut.rs/2t29frq
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2oIhP9j
969089910580932608,Reuters,reut.rs/2F6UWHC
969089910580932608,Reuters,reut.rs/2t3c9w2
969089910580932608,Reuters,reut.rs/2F3ncql
969089910580932608,Reuters,reut.rs/2CQ1hBe
969089910580932608,Reuters,reut.rs/2FgoOR6
969089910580932608,Reuters,reut.rs/2FIU9K1
969089910580932608,Reuters,reut.rs/2FcEoNt
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2talhPc
969089910580932608,Reuters,reut.rs/2F5musW
969089910580932608,Reuters,reut.rs/2F5qEoI
969089910580932608,Reuters,reut.rs/2FdQW7j
969089910580932608,Reuters,reut.rs/2FfeQ2s
969089910580932608,Reuters,reut.rs/2F4q22D
969089910580932608,Reuters,reut.rs/2Fep0jB
969089910580932608,Reuters,reut.rs/2F2PQfn
969089910580932608,Reuters,reut.rs/2FIaKO6
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2HTeaxY
969089910580932608,Reuters,reut.rs/2FcwsvM
969089910580932608,Reuters,reut.rs/2CQCEEu
969089910580932608,Reuters,reut.rs/2F4F6gD
969089910580932608,Reuters,reut.rs/2FIbdzQ
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CPTX8I
969089910580932608,Reuters,reut.rs/2HUO8up
969089910580932608,Reuters,reut.rs/2F2MOb0
969089910580932608,Reuters,reut.rs/2F4tnL1
969089910580932608,Reuters,reut.rs/2F4jm0e
969089910580932608,Reuters,reut.rs/2FcleYi
969089910580932608,Reuters,reut.rs/2FdQW7j
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F3di89
969089910580932608,Reuters,reut.rs/2Fh6h7g
969089910580932608,Reuters,reut.rs/2oHMxiF
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CRcOjE
969089910580932608,Reuters,reut.rs/2F4ckIT
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F5RSrc
969089910580932608,Reuters,reut.rs/2FGTdpt
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CQtCra
969089910580932608,Reuters,reut.rs/2HVI1WA
969089910580932608,Reuters,reut.rs/2Fcio5s
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F2BX0B
969089910580932608,Reuters,reut.rs/2FKQ204
969089910580932608,Reuters,reut.rs/2t9nURw
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F57GP2
969089910580932608,Reuters,reut.rs/2F4qLAP
969089910580932608,Reuters,reut.rs/2F11Qy5
969089910580932608,Reuters,reut.rs/2Fcsymv
969089910580932608,Reuters,reut.rs/2F2O7mc
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2Feas3t
969089910580932608,Reuters,reut.rs/2CR9iFZ
969089910580932608,Reuters,reut.rs/2CS4LTH
969089910580932608,Reuters,reut.rs/2F4XcLv
969089910580932608,Reuters,reut.rs/2CPBlFS
969089910580932608,Reuters,reut.rs/2F5EAuP
969089910580932608,Reuters,reut.rs/2F436MK
969089910580932608,Reuters,reut.rs/2F6lCs0
969089910580932608,Reuters,reut.rs/2t29frq
969089910580932608,Reuters,reut.rs/2F2Ymeh
969089910580932608,Reuters,reut.rs/2FcPVMF
969089910580932608,Reuters,reut.rs/2F2TrpD
969089910580932608,Reuters,reut.rs/2Fc4yQG
969089910580932608,Reuters,reut.rs/2HR3akJ
969089910580932608,Reuters,reut.rs/2F4dJit
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2Fg3gUI
969089910580932608,Reuters,reut.rs/2F2SX2V
969089910580932608,Reuters,reut.rs/2F3Z9Yq
969089910580932608,Reuters,reut.rs/2F4gLrl
969089910580932608,Reuters,reut.rs/2CQY58n
969089910580932608,Reuters,reut.rs/2F5GhYY
969089910580932608,Reuters,reut.rs/2F2nL7Y
969089910580932608,Reuters,reut.rs/2CRWtv2
969089910580932608,Reuters,reut.rs/2F5E1Bd
969089910580932608,Reuters,reut.rs/2F42KJY
969089910580932608,Reuters,reut.rs/2t78H3j
969089910580932608,Reuters,reut.rs/2F5Jqft
969089910580932608,Reuters,reut.rs/2HUKiRP
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F4ycrO
969089910580932608,Reuters,reut.rs/2CRnOgO
969089910580932608,Reuters,reut.rs/2t7DDAA
969089910580932608,Reuters,reut.rs/2F5FkUD
969089910580932608,Reuters,reut.rs/2F2IGnf
969089910580932608,Reuters,reut.rs/2FgdWCL
969089910580932608,Reuters,reut.rs/2F2HLTP
969089910580932608,Reuters,reut.rs/2F1rcvQ
969089910580932608,Reuters,reut.rs/2F2IJ2x
969089910580932608,Reuters,reut.rs/2CQOxdm
969089910580932608,Reuters,reut.rs/2F3SH7I
969089910580932608,Reuters,reut.rs/2FbWdMK
969089910580932608,Reuters,reut.rs/2t29frq
969089910580932608,Reuters,reut.rs/2CQMJBh
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F6pPYu
969089910580932608,Reuters,reut.rs/2F3Xh6b
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CRUt5T
969089910580932608,Reuters,reut.rs/2FhzE9D
969089910580932608,Reuters,reut.rs/2F5iSHk
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CR10he
969089910580932608,Reuters,reut.rs/2oIHm1Z
969089910580932608,Reuters,reut.rs/2t3pkNr
969089910580932608,Reuters,reut.rs/2t1MW4W
969089910580932608,Reuters,reut.rs/2F6q9Xv
969089910580932608,Reuters,reut.rs/2t29frq
969089910580932608,Reuters,reut.rs/2FhwPW5
969089910580932608,Reuters,reut.rs/2F22lYG
969089910580932608,Reuters,reut.rs/2F4WMoi
969089910580932608,Reuters,reut.rs/2CQwC6P
969089910580932608,Reuters,reut.rs/2F57z1A
969089910580932608,Reuters,reut.rs/2CRNObT
969089910580932608,Reuters,reut.rs/2FfQjdo
969089910580932608,Reuters,reut.rs/2F3QBk9
969089910580932608,Reuters,reut.rs/2CPNzhB
969089910580932608,Reuters,reut.rs/2F1XOWa
969089910580932608,Reuters,reut.rs/2CRIG7F
969089910580932608,Reuters,reut.rs/2FdEd4r
969089910580932608,Reuters,reut.rs/2CQALYc
969089910580932608,Reuters,reut.rs/2oFyCty
969089910580932608,Reuters,reut.rs/2F3HEYc
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F4tnL1
969089910580932608,Reuters,reut.rs/2FgMftG
969089910580932608,Reuters,reut.rs/2F2pYw1
969089910580932608,Reuters,reut.rs/2F3cfVW
969089910580932608,Reuters,reut.rs/2F1PAgG
969089910580932608,Reuters,reut.rs/2F3H4tI
969089910580932608,Reuters,reut.rs/2FHufWT
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F1Qn11
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2oHMxiF
969089910580932608,Reuters,reut.rs/2CQmye3
969089910580932608,Reuters,reut.rs/2F5RuJa
969089910580932608,Reuters,reut.rs/2FfP2TJ
969089910580932608,Reuters,reut.rs/2FeEJiA
969089910580932608,Reuters,reut.rs/2F2GQXP
969089910580932608,Reuters,reut.rs/2F2jzoF
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F3vmmT
969089910580932608,Reuters,reut.rs/2F4tnL1
969089910580932608,Reuters,reut.rs/2HVI1WA
969089910580932608,Reuters,reut.rs/2CQj1fN
969089910580932608,Reuters,reut.rs/2F2O7mc
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F7tt4x
969089910580932608,Reuters,reut.rs/2CQjcb7
969089910580932608,Reuters,reut.rs/2F4BvLs
969089910580932608,Reuters,reut.rs/2CQtkjQ
969089910580932608,Reuters,reut.rs/2CQeHgz
969089910580932608,Reuters,reut.rs/2F3XM08
969089910580932608,Reuters,reut.rs/2FfoQbW
969089910580932608,Reuters,reut.rs/2CP7QEe
969089910580932608,Reuters,reut.rs/2F5TfWP
969089910580932608,Reuters,reut.rs/2FbDhh1
969089910580932608,Reuters,reut.rs/2F0QJVY
969089910580932608,Reuters,reut.rs/2CNdeHH
969089910580932608,Reuters,reut.rs/2FFXv07
969089910580932608,Reuters,reut.rs/2F0Lo0A
969089910580932608,Reuters,reut.rs/2F39M1N
969089910580932608,Reuters,reut.rs/2FepLco
969089910580932608,Reuters,reut.rs/2FaBVDr
969089910580932608,Reuters,reut.rs/2FbwMe7
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CPVAmX
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2COVdZQ
969089910580932608,Reuters,reut.rs/2F32Dyi
969089910580932608,Reuters,reut.rs/2FatvvP
969089910580932608,Reuters,reut.rs/2F9nQGn
969089910580932608,Reuters,reut.rs/2CPjMWw
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F5mQ2A
969089910580932608,Reuters,reut.rs/2CQp7g0
969089910580932608,Reuters,reut.rs/2F15UOK
969089910580932608,Reuters,reut.rs/2CQmTgE
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CPQI11
969089910580932608,Reuters,reut.rs/2CPOfUe
969089910580932608,Reuters,reut.rs/2F1hzgH
969089910580932608,Reuters,reut.rs/2FGFOha
969089910580932608,Reuters,reut.rs/2F4YIRy
969089910580932608,Reuters,reut.rs/2FbQsP3
969089910580932608,Reuters,reut.rs/2F1LzZF
969089910580932608,Reuters,reut.rs/2CPbnlW
969089910580932608,Reuters,reut.rs/2FGvW76
969089910580932608,Reuters,reut.rs/2CR2XKx
969089910580932608,Reuters,reut.rs/2FbdRA7
969089910580932608,Reuters,reut.rs/2oEQmVS
969089910580932608,Reuters,reut.rs/2F5tBRR
969089910580932608,Reuters,reut.rs/2CPWeAw
969089910580932608,Reuters,reut.rs/2F4tnL1
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CPzxNd
969089910580932608,Reuters,reut.rs/2F3H4tI
969089910580932608,Reuters,reut.rs/2HVI1WA
969089910580932608,Reuters,reut.rs/2F2O7mc
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2CQY1oZ
969089910580932608,Reuters,reut.rs/2FfXbaY
969089910580932608,Reuters,reut.rs/2F2EIzd
969089910580932608,Reuters,reut.rs/2CQU2c8
969089910580932608,Reuters,reut.rs/2CPCsW3
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F2O7mc
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2F1Anw7
969089910580932608,Reuters,reut.rs/2t3c9w2
969089910580932608,Reuters,twitter.com/i/web/status/9…
969089910580932608,Reuters,reut.rs/2oFCT05
969089910580932608,Reuters,reut.rs/2CP8Jwx
969089910580932608,Reuters,reut.rs/2FdN2Ly
969089910580932608,Reuters,reut.rs/2Fbf4aB
969089910580932608,Reuters,reut.rs/2F5ayHH
969089910580932608,Reuters,reut.rs/2CP9Xrv
969089910580932608,Reuters,reut.rs/2FfpKoS
969089879446577152,el_pais,ow.ly/h2Ck30iHRpd
969089879446577152,el_pais,ow.ly/zVjd30iHPEO
969089879446577152,el_pais,ow.ly/mwId30iHPaf
969089879446577152,el_pais,ow.ly/E7Y330iHQPx
969089879446577152,el_pais,ow.ly/SiFd30iHOad
969089879446577152,el_pais,ow.ly/hCmW30iHOeH
969089879446577152,el_pais,ow.ly/yKFp30iHOcE
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/OmKv30iHO1k
969089879446577152,el_pais,ow.ly/gSfd30iHNXd
969089879446577152,el_pais,ow.ly/lXFA30iHNRJ
969089879446577152,el_pais,ow.ly/uj3B30iHN9b
969089879446577152,el_pais,ow.ly/DEcX30iHNb4
969089879446577152,el_pais,ow.ly/yPe630iHN03
969089879446577152,el_pais,ow.ly/3MPx30iHMFb
969089879446577152,el_pais,ow.ly/xEb330iHMom
969089879446577152,el_pais,ow.ly/55pd30iHLrb
969089879446577152,el_pais,ow.ly/lyf630iHLn9
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/eqJe30iHKLl
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/BwVS30iHBBG
969089879446577152,el_pais,ow.ly/FpAB30iHBaI
969089879446577152,el_pais,ow.ly/yScV30iHAQU
969089879446577152,el_pais,ow.ly/Lq7L30iHAJZ
969089879446577152,el_pais,ow.ly/8cI830iHAAg
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/PR8930iHBOn
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2F714P7
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2CN62LQ
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/qZMm30iH4xO
969089879446577152,el_pais,ow.ly/grgY30iGqrt
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/uuPi30iHw2S
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/D3or30iHv1E
969089879446577152,el_pais,ow.ly/AkMW30iH6iI
969089879446577152,el_pais,ow.ly/8u7a30iHtPl
969089879446577152,el_pais,ow.ly/ZfM730iHqXJ
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,elpais.com/ccaa/2018/03/0…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/QcH330iHjco
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/86Co30iHntx
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/W8sK30iHny4
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2CqIJLV
969089879446577152,el_pais,ow.ly/UXpb30iHjhw
969089879446577152,el_pais,ow.ly/QcH330iHjco
969089879446577152,el_pais,ow.ly/vItg30iHhR7
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/zTDY30iHevf
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2CS7QDf
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,politica.elpais.com/politica/2018/…
969089879446577152,el_pais,bit.ly/2F714P7
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2CQpt6q
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/AkMW30iH6iI
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/e8QI30iH5hx
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/2GSf30iBnIY
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/qZMm30iH4xO
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/Jcnj30iFKKn
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,cort.as/-2J6O
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/moments/9692…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,cort.as/-2Izs
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/ojNP30iGxNO
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,elpais.com/elpais/2017/12…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,cort.as/-2Ihz
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2HRNca6
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2GVSOyV
969089879446577152,el_pais,bit.ly/2t4S6gH
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2F4vEWu
969089879446577152,el_pais,bit.ly/2CPISV9
969089879446577152,el_pais,ow.ly/yO9g30iGGTP
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,cort.as/-2IOu
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2FDU5v9
969089879446577152,el_pais,bit.ly/2t56OnY
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/grgY30iGqrt
969089879446577152,el_pais,bit.ly/2t56OnY
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2t2zD4l
969089879446577152,el_pais,bit.ly/2t56OnY
969089879446577152,el_pais,bit.ly/2t56OnY
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2t56OnY
969089879446577152,el_pais,pscp.tv/w/bWe2tzE1Nzgx…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2t56OnY
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/Rkr030iGwA5
969089879446577152,el_pais,bit.ly/2HV984e
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2CPISV9
969089879446577152,el_pais,cort.as/-2HxZ
969089879446577152,el_pais,bit.ly/2t4S6gH
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,elpais.com/elpais/2018/02…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,elpais.com/elpais/2018/02…
969089879446577152,el_pais,bit.ly/2GOYlXK
969089879446577152,el_pais,elpais.com/tecnologia/201…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,bit.ly/2oGBXsm
969089879446577152,el_pais,ow.ly/grgY30iGqrt
969089879446577152,el_pais,ow.ly/8qDS30iGp7L
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/piny30iGn9n
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,twitter.com/i/web/status/9…
969089879446577152,el_pais,ow.ly/uXtq30iGoHv
969090168186687488,abc_es,rrss.abc.es/rr1sz1
969090168186687488,abc_es,rrss.abc.es/_w9_u2
969090168186687488,abc_es,rrss.abc.es/pj1d66
969090168186687488,abc_es,rrss.abc.es/q9f0f4
969090168186687488,abc_es,rrss.abc.es/tglsc6
969090168186687488,abc_es,rrss.abc.es/lfvun5
969090168186687488,abc_es,rrss.abc.es/ghdrc6
969090168186687488,abc_es,rrss.abc.es/lleob5
969090168186687488,abc_es,rrss.abc.es/vkges7
969090168186687488,abc_es,rrss.abc.es/6wdd25
969090168186687488,abc_es,rrss.abc.es/pms8b2
969090168186687488,abc_es,twitter.com/i/web/status/9…
969090168186687488,abc_es,rrss.abc.es/hqazs3
969090168186687488,abc_es,ww.abc.es/BlbdJ
969090168186687488,abc_es,rrss.abc.es/bmjrz5
969090168186687488,abc_es,rrss.abc.es/g2kcf1
969090168186687488,abc_es,rrss.abc.es/f2zkr3
969090168186687488,abc_es,rrss.abc.es/fbnvp1
969090168186687488,abc_es,rrss.abc.es/oufna3
969090168186687488,abc_es,rrss.abc.es/59dcf1
969090168186687488,abc_es,rrss.abc.es/05mlq1
969090168186687488,abc_es,rrss.abc.es/bzbrj5
969090168186687488,abc_es,rrss.abc.es/njfff1
969090168186687488,abc_es,rrss.abc.es/spwiw1
969090168186687488,abc_es,rrss.abc.es/ddwnw1
969090168186687488,abc_es,rrss.abc.es/o5n5w2
969090168186687488,abc_es,rrss.abc.es/dodle4
969090168186687488,abc_es,rrss.abc.es/fi6kn5
969090168186687488,abc_es,rrss.abc.es/jrnah1
969090168186687488,abc_es,rrss.abc.es/0nzpf2
969090168186687488,abc_es,rrss.abc.es/2gktc1
969090168186687488,abc_es,rrss.abc.es/m1szt3
969090168186687488,abc_es,rrss.abc.es/vgaat1
969090168186687488,abc_es,rrss.abc.es/ezpmi3
969090168186687488,abc_es,rrss.abc.es/bsdfb3
969090168186687488,abc_es,rrss.abc.es/burm11
969090168186687488,abc_es,rrss.abc.es/5wn4u2
969090168186687488,abc_es,rrss.abc.es/4wmzf3
969090168186687488,abc_es,rrss.abc.es/ol6703
969090168186687488,abc_es,rrss.abc.es/mq22n1
969090168186687488,abc_es,rrss.abc.es/nqm7j1
969090168186687488,abc_es,rrss.abc.es/rgmhs1
969090168186687488,abc_es,rrss.abc.es/cgcun1
969090168186687488,abc_es,rrss.abc.es/jsiar1
969090168186687488,abc_es,deportes.abc.es/fi6kn1
969090168186687488,abc_es,rrss.abc.es/uulla1
969090168186687488,abc_es,rrss.abc.es/qshek1
969090168186687488,abc_es,rrss.abc.es/vzt1a1
969090168186687488,abc_es,rrss.abc.es/fa2b43
969090168186687488,abc_es,rrss.abc.es/bzrnd2
969090168186687488,abc_es,rrss.abc.es/rfoff3
969090168186687488,abc_es,rrss.abc.es/tvald4
969090168186687488,abc_es,twitter.com/i/web/status/9…
969090168186687488,abc_es,rrss.abc.es/st4mw1
969090168186687488,abc_es,rrss.abc.es/9vukr1
969090168186687488,abc_es,rrss.abc.es/berca5
969090168186687488,abc_es,rrss.abc.es/teqji1
969090168186687488,abc_es,rrss.abc.es/hqrq52
969090168186687488,abc_es,rrss.abc.es/kq5z93
969090168186687488,abc_es,abc.es/espana/abci-go…
969090168186687488,abc_es,abc.es/espana/abci-jo…
969090168186687488,abc_es,rrss.abc.es/dj2wr3
969090168186687488,abc_es,rrss.abc.es/95fjm1
969090168186687488,abc_es,rrss.abc.es/liubn1
969090168186687488,abc_es,rrss.abc.es/kbbag1
969090168186687488,abc_es,rrss.abc.es/rtrvv1
969090168186687488,abc_es,rrss.abc.es/5bb251
969090168186687488,abc_es,rrss.abc.es/lwcd12
969090168186687488,abc_es,rrss.abc.es/6wdd22
969090168186687488,abc_es,rrss.abc.es/eacii3
969090168186687488,abc_es,rrss.abc.es/tnevn1
969090168186687488,abc_es,rrss.abc.es/9arfu1
969090168186687488,abc_es,rrss.abc.es/zg0oh1
969090168186687488,abc_es,rrss.abc.es/jzz441
969090168186687488,abc_es,rrss.abc.es/d5pqa1
969090168186687488,abc_es,twitter.com/i/web/status/9…
969090168186687488,abc_es,rrss.abc.es/6wdd21
969090168186687488,abc_es,rrss.abc.es/eurt01
969090168186687488,abc_es,rrss.abc.es/jqitv2
969090168186687488,abc_es,rrss.abc.es/9vcrl1
969090168186687488,abc_es,rrss.abc.es/nemn31
