Account;date;Followers
NBCNews;2018-03-24;5958250.0
CNN;2018-03-24;39854689.0
washingtonpost;2018-03-24;12309644.0
BBCWorld;2018-03-24;22964048.0
WSJ;2018-03-24;15661645.0
FoxNews;2018-03-24;17492951.0
ABC;2018-03-24;13762768.0
Reuters;2018-03-24;19531193.0
el_pais;2018-03-24;6599649.0
abc_es;2018-03-24;1531234.0
antena3com;2018-03-24;1359622.0
noticias_cuatro;2018-03-24;804578.0
24h_tve;2018-03-24;1268901.0
ecosdelbalon;2018-03-24;38761.0
NYT4thDownBot;2018-03-24;25866.0
baseballpro;2018-03-24;115347.0
FutbolAvanzado;2018-03-24;24940.0
NBA;2018-03-24;27460185.0
LaLiga;2018-03-24;3539172.0
AnalyseSport;2018-03-24;8563.0
Olympics;2018-03-24;6201646.0
wizard_cfc;2018-03-24;15922.0
ThatGuyTipsterr;2018-03-24;8941.0
moneyballfutbol;2018-03-24;2816.0
Multi_Apuesta;2018-03-24;50318.0
AP_Sports;2018-03-24;120318.0
sportbible;2018-03-24;
SportsCenter;2018-03-24;35612238.0
livefolk;2018-03-24;204.0
travel;2018-03-24;6452310.0
NatGeoTravel;2018-03-24;6634129.0
TravelLeisure;2018-03-24;4028272.0
Earth_Pics;2018-03-24;
EarthPix;2018-03-24;3074601.0
frugaltraveler;2018-03-24;516941.0
nytimestravel;2018-03-24;1143603.0
BBC_Travel;2018-03-24;985287.0
TelegraphTravel;2018-03-24;285920.0
TravelMagazine;2018-03-24;2795690.0
CNTraveler;2018-03-24;3241823.0
ThatsEarth;2018-03-24;1461881.0
chicagoideas;2018-03-24;39408.0
ViajaEnElMundo;2018-03-24;131568.0
TheBlondeSalad;2018-03-24;9960.0
kenzo;2018-03-24;324955.0
voguemagazine;2018-03-24;13689441.0
BritishVogue;2018-03-24;3611062.0
ELLEmagazine;2018-03-24;6871493.0
Cosmopolitan;2018-03-24;1727770.0
Fashionista_com;2018-03-24;2255032.0
WhoWhatWear;2018-03-24;2328995.0
TheCut;2018-03-24;1431418.0
TimesFashion;2018-03-24;2506647.0
ELLEUK;2018-03-24;1220872.0
LondonFashionWk;2018-03-24;1270595.0
VictoriasSecret;2018-03-24;11520089.0
styleinmadrid;2018-03-24;28486.0
RevistaInStyle;2018-03-24;31139.0
Sephora;2018-03-24;2390644.0
CiudadanosCs;2018-03-24;465352.0
Bcnisnotcat_;2018-03-24;56201.0
AMI__cat;2018-03-24;37925.0
TheDemocrats;2018-03-24;1433077.0
epp;2018-03-24;125245.0
ahorapodemos;2018-03-24;1328354.0
CNNPolitics;2018-03-24;2645109.0
bpolitics;2018-03-24;237703.0
ABCPolitics;2018-03-24;692382.0
MSNBC;2018-03-24;2057364.0
latimes;2018-03-24;3229017.0
thehill;2018-03-24;3039940.0
vox_es;2018-03-24;72287.0
cope_es;2018-03-24;342652.0
OndaCero_es;2018-03-24;496553.0
UberFacts;2018-03-24;14521000.0
BuzzFeed;2018-03-24;6501855.0
SavedYouAClick;2018-03-24;259890.0
MoviePass;2018-03-24;47866.0
kalesalad;2018-03-24;165586.0
cuantocabron;2018-03-24;209028.0
ladbible;2018-03-24;2053429.0
mental_floss;2018-03-24;651844.0
elmundotoday;2018-03-24;1173761.0
Cabronazi;2018-03-24;254469.0
lavecinarubia;2018-03-24;398972.0
pourmecoffee;2018-03-24;280917.0
NFL_Memes;2018-03-24;441915.0
9GAG;2018-03-24;14828691.0
funnyordie;2018-03-24;14401720.0
netflix;2018-03-24;4841662.0
hbo;2018-03-24;1932330.0
FOXTV;2018-03-24;1261008.0
SonyPicsTeens;2018-03-24;2981166.0
Miramax;2018-03-24;427888.0
NBC;2018-03-24;1807382.0
La1_tve;2018-03-24;535790.0
laSextaTV;2018-03-24;898959.0
9gagtv;2018-03-24;187069.0
PrimeVideo;2018-03-24;374254.0
hulu;2018-03-24;532492.0
CBS;2018-03-24;979429.0
shows_tv;2018-03-24;14336.0
MarvelStudios;2018-03-24;816397.0
TwitterMovies;2018-03-24;7197734.0
policia;2018-03-24;3145324.0
CIA;2018-03-24;2293582.0
WhiteHouse;2018-03-24;16844343.0
casareal;2018-03-24;840690.0
nswpolice;2018-03-24;153844.0
guardiacivil;2018-03-24;1215101.0
DGTes;2018-03-24;203047.0
esa;2018-03-24;832499.0
NASA;2018-03-24;28979393.0
CERN;2018-03-24;2589054.0
EU_Commission;2018-03-24;921987.0
UN;2018-03-24;10218745.0
EUCouncil;2018-03-24;318843.0
ONU_es;2018-03-24;961724.0
UNICEF;2018-03-24;7193713.0
sockington;2018-03-24;1419751.0
Fascinatingpics;2018-03-24;6684060.0
shedancestibet;2018-03-24;23997.0
A_single_bear;2018-03-24;113260.0
BronxZoosCobra;2018-03-24;158923.0
MoveTheWorld;2018-03-24;118442.0
peta;2018-03-24;1062648.0
dodo;2018-03-24;789536.0
BuzzFeedAnimals;2018-03-24;106669.0
NationalZoo;2018-03-24;438929.0
fabulousanimals;2018-03-24;
darth;2018-03-24;120852.0
EmrgencyKittens;2018-03-24;6786066.0
AnimalPlanet;2018-03-24;1610743.0
natgeowild;2018-03-24;927141.0
TEDTalks;2018-03-24;11048363.0
materia_ciencia;2018-03-24;725952.0
cienciaplus;2018-03-24;399921.0
WIREDScience;2018-03-24;2099429.0
ScienceMarchDC;2018-03-24;356188.0
sciencemagazine;2018-03-24;1129136.0
sciencemuseum;2018-03-24;667664.0
aaas;2018-03-24;89403.0
NSF;2018-03-24;1091042.0
PopSci;2018-03-24;1264957.0
scienceworldca;2018-03-24;17572.0
rdfrs;2018-03-24;81348.0
MarsCuriosity;2018-03-24;3936131.0
cienciatmx;2018-03-24;23.0
CdeCiencia;2018-03-24;57038.0
StockTwits;2018-03-24;600569.0
business;2018-03-24;4676724.0
1Brokercom;2018-03-24;4744.0
LSFinancial;2018-03-24;15385.0
TV_TradingIdeas;2018-03-24;13862.0
mytradingbuddy;2018-03-24;84385.0
HarvardBiz;2018-03-24;5377726.0
BabyPips;2018-03-24;87690.0
FTTradingRoom;2018-03-24;23698.0
TradingNation;2018-03-24;17313.0
BigCheds;2018-03-24;53902.0
DanielsTrading;2018-03-24;6466.0
canuck2usa;2018-03-24;43723.0
BourseetTrading;2018-03-24;15540.0
tradingview;2018-03-24;42580.0
bonappetit;2018-03-25;3231043.0
NatGeoFood;2018-03-25;35959.0
TwitterFood;2018-03-25;838802.0
Fooddotcom;2018-03-25;30.0
newfoodeconomy;2018-03-25;6310.0
bflay;2018-03-25;2724675.0
RealCarrotFacts;2018-03-25;220930.0
NYTFood;2018-03-25;1420775.0
CivilEats;2018-03-25;92787.0
Seriouseats;2018-03-25;809165.0
RealCapnCrunch;2018-03-25;41694.0
iowagirleats;2018-03-25;15285.0
spoonuniversity;2018-03-25;17283.0
foodandwine;2018-03-25;6685138.0
epicurious;2018-03-25;2804258.0
Newsweek;2018-03-25;3426499.0
nytimes;2018-03-25;41545887.0
NBCNews;2018-03-25;5961154.0
CNN;2018-03-25;39867159.0
washingtonpost;2018-03-25;12315878.0
BBCWorld;2018-03-25;22972964.0
WSJ;2018-03-25;15665283.0
FoxNews;2018-03-25;17500899.0
ABC;2018-03-25;13768922.0
Reuters;2018-03-25;19535442.0
el_pais;2018-03-25;6600949.0
abc_es;2018-03-25;1531792.0
antena3com;2018-03-25;1359835.0
noticias_cuatro;2018-03-25;804821.0
24h_tve;2018-03-25;1269233.0
ecosdelbalon;2018-03-25;38758.0
NYT4thDownBot;2018-03-25;25863.0
baseballpro;2018-03-25;115383.0
FutbolAvanzado;2018-03-25;24981.0
NBA;2018-03-25;27464133.0
LaLiga;2018-03-25;3540583.0
AnalyseSport;2018-03-25;8564.0
Olympics;2018-03-25;6206429.0
wizard_cfc;2018-03-25;16037.0
ThatGuyTipsterr;2018-03-25;8942.0
moneyballfutbol;2018-03-25;2817.0
Multi_Apuesta;2018-03-25;50343.0
AP_Sports;2018-03-25;120323.0
sportbible;2018-03-25;
SportsCenter;2018-03-25;35615326.0
livefolk;2018-03-25;205.0
travel;2018-03-25;6464913.0
NatGeoTravel;2018-03-25;6638115.0
TravelLeisure;2018-03-25;4028967.0
Earth_Pics;2018-03-25;
EarthPix;2018-03-25;3079203.0
frugaltraveler;2018-03-25;516945.0
nytimestravel;2018-03-25;1143654.0
BBC_Travel;2018-03-25;985435.0
TelegraphTravel;2018-03-25;286037.0
TravelMagazine;2018-03-25;2796245.0
CNTraveler;2018-03-25;3243715.0
ThatsEarth;2018-03-25;1461834.0
chicagoideas;2018-03-25;39400.0
ViajaEnElMundo;2018-03-25;131681.0
TheBlondeSalad;2018-03-25;9960.0
kenzo;2018-03-25;325176.0
voguemagazine;2018-03-25;13691108.0
BritishVogue;2018-03-25;3611292.0
ELLEmagazine;2018-03-25;6872139.0
Cosmopolitan;2018-03-25;1727893.0
Fashionista_com;2018-03-25;2255210.0
WhoWhatWear;2018-03-25;2328918.0
TheCut;2018-03-25;1431412.0
TimesFashion;2018-03-25;2506669.0
ELLEUK;2018-03-25;1220869.0
LondonFashionWk;2018-03-25;1270791.0
VictoriasSecret;2018-03-25;11521959.0
styleinmadrid;2018-03-25;28482.0
RevistaInStyle;2018-03-25;31141.0
Sephora;2018-03-25;2390796.0
CiudadanosCs;2018-03-25;465722.0
Bcnisnotcat_;2018-03-25;56695.0
AMI__cat;2018-03-25;38122.0
TheDemocrats;2018-03-25;1433391.0
epp;2018-03-25;125261.0
ahorapodemos;2018-03-25;1328553.0
CNNPolitics;2018-03-25;2646124.0
bpolitics;2018-03-25;237737.0
ABCPolitics;2018-03-25;692462.0
MSNBC;2018-03-25;2058061.0
latimes;2018-03-25;3229873.0
thehill;2018-03-25;3041481.0
vox_es;2018-03-25;72730.0
cope_es;2018-03-25;342746.0
OndaCero_es;2018-03-25;496678.0
UberFacts;2018-03-25;14519818.0
BuzzFeed;2018-03-25;6503106.0
SavedYouAClick;2018-03-25;259963.0
MoviePass;2018-03-25;47960.0
kalesalad;2018-03-25;165798.0
cuantocabron;2018-03-25;209004.0
ladbible;2018-03-25;2053587.0
mental_floss;2018-03-25;652178.0
elmundotoday;2018-03-25;1174253.0
Cabronazi;2018-03-25;254548.0
lavecinarubia;2018-03-25;399658.0
pourmecoffee;2018-03-25;280994.0
NFL_Memes;2018-03-25;441853.0
9GAG;2018-03-25;14842302.0
funnyordie;2018-03-25;14402016.0
netflix;2018-03-25;4844535.0
hbo;2018-03-25;1932789.0
FOXTV;2018-03-25;1261134.0
SonyPicsTeens;2018-03-25;2981059.0
Miramax;2018-03-25;427846.0
NBC;2018-03-25;1807694.0
La1_tve;2018-03-25;535960.0
laSextaTV;2018-03-25;899248.0
9gagtv;2018-03-25;187062.0
PrimeVideo;2018-03-25;374301.0
hulu;2018-03-25;532578.0
CBS;2018-03-25;979820.0
shows_tv;2018-03-25;14337.0
MarvelStudios;2018-03-25;819094.0
TwitterMovies;2018-03-25;7197895.0
policia;2018-03-25;3146419.0
CIA;2018-03-25;2294070.0
WhiteHouse;2018-03-25;16849816.0
casareal;2018-03-25;841389.0
nswpolice;2018-03-25;153869.0
guardiacivil;2018-03-25;1216044.0
DGTes;2018-03-25;203143.0
esa;2018-03-25;832762.0
NASA;2018-03-25;28993111.0
CERN;2018-03-25;2590546.0
EU_Commission;2018-03-25;922391.0
UN;2018-03-25;10222674.0
EUCouncil;2018-03-25;319090.0
ONU_es;2018-03-25;962330.0
UNICEF;2018-03-25;7195734.0
sockington;2018-03-25;1419753.0
Fascinatingpics;2018-03-25;6695462.0
shedancestibet;2018-03-25;24001.0
A_single_bear;2018-03-25;113262.0
BronxZoosCobra;2018-03-25;158928.0
MoveTheWorld;2018-03-25;118480.0
peta;2018-03-25;1062625.0
dodo;2018-03-25;790997.0
BuzzFeedAnimals;2018-03-25;106790.0
NationalZoo;2018-03-25;440282.0
fabulousanimals;2018-03-25;
darth;2018-03-25;120895.0
EmrgencyKittens;2018-03-25;6798543.0
AnimalPlanet;2018-03-25;1611988.0
natgeowild;2018-03-25;927274.0
TEDTalks;2018-03-25;11050660.0
materia_ciencia;2018-03-25;726644.0
cienciaplus;2018-03-25;400105.0
WIREDScience;2018-03-25;2099451.0
ScienceMarchDC;2018-03-25;356157.0
sciencemagazine;2018-03-25;1129563.0
sciencemuseum;2018-03-25;667776.0
aaas;2018-03-25;89448.0
NSF;2018-03-25;1091127.0
PopSci;2018-03-25;1265024.0
scienceworldca;2018-03-25;17591.0
rdfrs;2018-03-25;81386.0
MarsCuriosity;2018-03-25;3936861.0
cienciatmx;2018-03-25;23.0
CdeCiencia;2018-03-25;57190.0
StockTwits;2018-03-25;600598.0
business;2018-03-25;4678547.0
1Brokercom;2018-03-25;4752.0
LSFinancial;2018-03-25;15386.0
TV_TradingIdeas;2018-03-25;13881.0
mytradingbuddy;2018-03-25;84389.0
HarvardBiz;2018-03-25;5378884.0
BabyPips;2018-03-25;87713.0
FTTradingRoom;2018-03-25;23708.0
TradingNation;2018-03-25;17318.0
BigCheds;2018-03-25;54090.0
DanielsTrading;2018-03-25;6467.0
canuck2usa;2018-03-25;43747.0
BourseetTrading;2018-03-25;15561.0
tradingview;2018-03-25;42621.0
bonappetit;2018-03-26;3232234.0
NatGeoFood;2018-03-26;35972.0
TwitterFood;2018-03-26;838806.0
Fooddotcom;2018-03-26;30.0
newfoodeconomy;2018-03-26;6323.0
bflay;2018-03-26;2726545.0
RealCarrotFacts;2018-03-26;220888.0
NYTFood;2018-03-26;1420903.0
CivilEats;2018-03-26;92809.0
Seriouseats;2018-03-26;809650.0
RealCapnCrunch;2018-03-26;41696.0
iowagirleats;2018-03-26;15283.0
spoonuniversity;2018-03-26;17283.0
foodandwine;2018-03-26;6685673.0
epicurious;2018-03-26;2804678.0
Newsweek;2018-03-26;3426750.0
nytimes;2018-03-26;41557543.0
NBCNews;2018-03-26;5963683.0
CNN;2018-03-26;39879296.0
washingtonpost;2018-03-26;12321469.0
BBCWorld;2018-03-26;22982010.0
WSJ;2018-03-26;15668996.0
FoxNews;2018-03-26;17508680.0
ABC;2018-03-26;13774538.0
Reuters;2018-03-26;19539268.0
el_pais;2018-03-26;6602058.0
abc_es;2018-03-26;1532196.0
antena3com;2018-03-26;1359960.0
noticias_cuatro;2018-03-26;804986.0
24h_tve;2018-03-26;1269419.0
ecosdelbalon;2018-03-26;38753.0
NYT4thDownBot;2018-03-26;25860.0
baseballpro;2018-03-26;115416.0
FutbolAvanzado;2018-03-26;25010.0
NBA;2018-03-26;27468093.0
LaLiga;2018-03-26;3541920.0
AnalyseSport;2018-03-26;8562.0
Olympics;2018-03-26;6209737.0
wizard_cfc;2018-03-26;16061.0
ThatGuyTipsterr;2018-03-26;8966.0
moneyballfutbol;2018-03-26;2817.0
Multi_Apuesta;2018-03-26;50357.0
AP_Sports;2018-03-26;120339.0
sportbible;2018-03-26;378450.0
SportsCenter;2018-03-26;35618342.0
livefolk;2018-03-26;204.0
travel;2018-03-26;6476526.0
NatGeoTravel;2018-03-26;6641884.0
TravelLeisure;2018-03-26;4029575.0
Earth_Pics;2018-03-26;
EarthPix;2018-03-26;3083165.0
frugaltraveler;2018-03-26;516954.0
nytimestravel;2018-03-26;1143708.0
BBC_Travel;2018-03-26;985544.0
TelegraphTravel;2018-03-26;286144.0
TravelMagazine;2018-03-26;2796759.0
CNTraveler;2018-03-26;3245732.0
ThatsEarth;2018-03-26;1461752.0
chicagoideas;2018-03-26;39404.0
ViajaEnElMundo;2018-03-26;131726.0
TheBlondeSalad;2018-03-26;9970.0
kenzo;2018-03-26;325365.0
voguemagazine;2018-03-26;13692850.0
BritishVogue;2018-03-26;3611478.0
ELLEmagazine;2018-03-26;6872748.0
Cosmopolitan;2018-03-26;1727961.0
Fashionista_com;2018-03-26;2255367.0
WhoWhatWear;2018-03-26;2328820.0
TheCut;2018-03-26;1431518.0
TimesFashion;2018-03-26;2506721.0
ELLEUK;2018-03-26;1220866.0
LondonFashionWk;2018-03-26;1271100.0
VictoriasSecret;2018-03-26;11523766.0
styleinmadrid;2018-03-26;28485.0
RevistaInStyle;2018-03-26;31140.0
Sephora;2018-03-26;2391147.0
CiudadanosCs;2018-03-26;465917.0
Bcnisnotcat_;2018-03-26;56915.0
AMI__cat;2018-03-26;38232.0
TheDemocrats;2018-03-26;1433617.0
epp;2018-03-26;125259.0
ahorapodemos;2018-03-26;1328732.0
CNNPolitics;2018-03-26;2647050.0
bpolitics;2018-03-26;237866.0
ABCPolitics;2018-03-26;692528.0
MSNBC;2018-03-26;2058702.0
latimes;2018-03-26;3230776.0
thehill;2018-03-26;3042833.0
vox_es;2018-03-26;72853.0
cope_es;2018-03-26;342820.0
OndaCero_es;2018-03-26;496759.0
UberFacts;2018-03-26;14518852.0
BuzzFeed;2018-03-26;6504227.0
SavedYouAClick;2018-03-26;259974.0
MoviePass;2018-03-26;48039.0
kalesalad;2018-03-26;165991.0
cuantocabron;2018-03-26;208977.0
ladbible;2018-03-26;2053762.0
mental_floss;2018-03-26;652485.0
elmundotoday;2018-03-26;1174863.0
Cabronazi;2018-03-26;254636.0
lavecinarubia;2018-03-26;400297.0
pourmecoffee;2018-03-26;281041.0
NFL_Memes;2018-03-26;441793.0
9GAG;2018-03-26;14855402.0
funnyordie;2018-03-26;14402587.0
netflix;2018-03-26;4847568.0
hbo;2018-03-26;1933265.0
FOXTV;2018-03-26;1261306.0
SonyPicsTeens;2018-03-26;2980933.0
Miramax;2018-03-26;427785.0
NBC;2018-03-26;1808001.0
La1_tve;2018-03-26;536071.0
laSextaTV;2018-03-26;899465.0
9gagtv;2018-03-26;187049.0
PrimeVideo;2018-03-26;374385.0
hulu;2018-03-26;532636.0
CBS;2018-03-26;980006.0
shows_tv;2018-03-26;14334.0
MarvelStudios;2018-03-26;824413.0
TwitterMovies;2018-03-26;7197993.0
policia;2018-03-26;3147099.0
CIA;2018-03-26;2294616.0
WhiteHouse;2018-03-26;16854894.0
casareal;2018-03-26;841863.0
nswpolice;2018-03-26;153909.0
guardiacivil;2018-03-26;1216641.0
DGTes;2018-03-26;203191.0
esa;2018-03-26;833093.0
NASA;2018-03-26;29005941.0
CERN;2018-03-26;2592031.0
EU_Commission;2018-03-26;922792.0
UN;2018-03-26;10226142.0
EUCouncil;2018-03-26;319340.0
ONU_es;2018-03-26;962849.0
UNICEF;2018-03-26;7197521.0
sockington;2018-03-26;1419829.0
Fascinatingpics;2018-03-26;6706491.0
shedancestibet;2018-03-26;24013.0
A_single_bear;2018-03-26;113291.0
BronxZoosCobra;2018-03-26;158920.0
MoveTheWorld;2018-03-26;118504.0
peta;2018-03-26;1062538.0
dodo;2018-03-26;792700.0
BuzzFeedAnimals;2018-03-26;106882.0
NationalZoo;2018-03-26;441747.0
fabulousanimals;2018-03-26;
darth;2018-03-26;120957.0
EmrgencyKittens;2018-03-26;6810542.0
AnimalPlanet;2018-03-26;1613142.0
natgeowild;2018-03-26;927379.0
TEDTalks;2018-03-26;11052967.0
materia_ciencia;2018-03-26;727373.0
cienciaplus;2018-03-26;400263.0
WIREDScience;2018-03-26;2099453.0
ScienceMarchDC;2018-03-26;356129.0
sciencemagazine;2018-03-26;1129998.0
sciencemuseum;2018-03-26;667931.0
aaas;2018-03-26;89496.0
NSF;2018-03-26;1091212.0
PopSci;2018-03-26;1265080.0
scienceworldca;2018-03-26;17592.0
rdfrs;2018-03-26;81484.0
MarsCuriosity;2018-03-26;3937498.0
cienciatmx;2018-03-26;23.0
CdeCiencia;2018-03-26;57277.0
StockTwits;2018-03-26;600689.0
business;2018-03-26;4680445.0
1Brokercom;2018-03-26;4752.0
LSFinancial;2018-03-26;15389.0
TV_TradingIdeas;2018-03-26;13884.0
mytradingbuddy;2018-03-26;84385.0
HarvardBiz;2018-03-26;5380204.0
BabyPips;2018-03-26;87742.0
FTTradingRoom;2018-03-26;23716.0
TradingNation;2018-03-26;17344.0
BigCheds;2018-03-26;54323.0
DanielsTrading;2018-03-26;6469.0
canuck2usa;2018-03-26;43828.0
BourseetTrading;2018-03-26;15611.0
tradingview;2018-03-26;42658.0
bonappetit;2018-03-27;3233439.0
NatGeoFood;2018-03-27;35981.0
TwitterFood;2018-03-27;838877.0
Fooddotcom;2018-03-27;29.0
newfoodeconomy;2018-03-27;6338.0
bflay;2018-03-27;2728640.0
RealCarrotFacts;2018-03-27;220852.0
NYTFood;2018-03-27;1421082.0
CivilEats;2018-03-27;92867.0
Seriouseats;2018-03-27;810182.0
RealCapnCrunch;2018-03-27;41702.0
iowagirleats;2018-03-27;15282.0
spoonuniversity;2018-03-27;17286.0
foodandwine;2018-03-27;6686228.0
epicurious;2018-03-27;2805310.0
Newsweek;2018-03-27;3427134.0
nytimes;2018-03-27;41570437.0
NBCNews;2018-03-27;5966282.0
CNN;2018-03-27;39892774.0
washingtonpost;2018-03-27;12327255.0
BBCWorld;2018-03-27;22991785.0
WSJ;2018-03-27;15673614.0
FoxNews;2018-03-27;17517603.0
ABC;2018-03-27;13780489.0
Reuters;2018-03-27;19543932.0
el_pais;2018-03-27;6603218.0
abc_es;2018-03-27;1532626.0
antena3com;2018-03-27;1360137.0
noticias_cuatro;2018-03-27;805175.0
24h_tve;2018-03-27;1269585.0
ecosdelbalon;2018-03-27;38779.0
NYT4thDownBot;2018-03-27;25857.0
baseballpro;2018-03-27;115441.0
FutbolAvanzado;2018-03-27;25044.0
NBA;2018-03-27;27472777.0
LaLiga;2018-03-27;3543157.0
AnalyseSport;2018-03-27;8562.0
Olympics;2018-03-27;6213644.0
wizard_cfc;2018-03-27;16076.0
ThatGuyTipsterr;2018-03-27;8996.0
moneyballfutbol;2018-03-27;2820.0
Multi_Apuesta;2018-03-27;50354.0
AP_Sports;2018-03-27;120346.0
sportbible;2018-03-27;1299833.0
SportsCenter;2018-03-27;35622592.0
livefolk;2018-03-27;204.0
travel;2018-03-27;6487362.0
NatGeoTravel;2018-03-27;6645798.0
TravelLeisure;2018-03-27;4030363.0
Earth_Pics;2018-03-27;
EarthPix;2018-03-27;3087802.0
frugaltraveler;2018-03-27;516973.0
nytimestravel;2018-03-27;1143821.0
BBC_Travel;2018-03-27;985750.0
TelegraphTravel;2018-03-27;286247.0
TravelMagazine;2018-03-27;2797410.0
CNTraveler;2018-03-27;3247988.0
ThatsEarth;2018-03-27;1461708.0
chicagoideas;2018-03-27;39406.0
ViajaEnElMundo;2018-03-27;131757.0
TheBlondeSalad;2018-03-27;9981.0
kenzo;2018-03-27;325640.0
voguemagazine;2018-03-27;13694690.0
BritishVogue;2018-03-27;3611882.0
ELLEmagazine;2018-03-27;6873453.0
Cosmopolitan;2018-03-27;1728152.0
Fashionista_com;2018-03-27;2255570.0
WhoWhatWear;2018-03-27;2328821.0
TheCut;2018-03-27;1431634.0
TimesFashion;2018-03-27;2506920.0
ELLEUK;2018-03-27;1220876.0
LondonFashionWk;2018-03-27;1271337.0
VictoriasSecret;2018-03-27;11525333.0
styleinmadrid;2018-03-27;28488.0
RevistaInStyle;2018-03-27;31141.0
Sephora;2018-03-27;2391713.0
CiudadanosCs;2018-03-27;466107.0
Bcnisnotcat_;2018-03-27;57083.0
AMI__cat;2018-03-27;38321.0
TheDemocrats;2018-03-27;1433936.0
epp;2018-03-27;125282.0
ahorapodemos;2018-03-27;1329003.0
CNNPolitics;2018-03-27;2647940.0
bpolitics;2018-03-27;237955.0
ABCPolitics;2018-03-27;692518.0
MSNBC;2018-03-27;2059290.0
latimes;2018-03-27;3231607.0
thehill;2018-03-27;3044490.0
vox_es;2018-03-27;73003.0
cope_es;2018-03-27;342892.0
OndaCero_es;2018-03-27;496855.0
UberFacts;2018-03-27;14518970.0
BuzzFeed;2018-03-27;6505423.0
SavedYouAClick;2018-03-27;260037.0
MoviePass;2018-03-27;48112.0
kalesalad;2018-03-27;166186.0
cuantocabron;2018-03-27;208968.0
ladbible;2018-03-27;2054002.0
mental_floss;2018-03-27;652874.0
elmundotoday;2018-03-27;1175601.0
Cabronazi;2018-03-27;254715.0
lavecinarubia;2018-03-27;400762.0
pourmecoffee;2018-03-27;281128.0
NFL_Memes;2018-03-27;441813.0
9GAG;2018-03-27;14865482.0
funnyordie;2018-03-27;14403432.0
netflix;2018-03-27;4851416.0
hbo;2018-03-27;1933778.0
FOXTV;2018-03-27;1261569.0
SonyPicsTeens;2018-03-27;2980947.0
Miramax;2018-03-27;427760.0
NBC;2018-03-27;1808401.0
La1_tve;2018-03-27;536186.0
laSextaTV;2018-03-27;899642.0
9gagtv;2018-03-27;187060.0
PrimeVideo;2018-03-27;374470.0
hulu;2018-03-27;532755.0
CBS;2018-03-27;980231.0
shows_tv;2018-03-27;14335.0
MarvelStudios;2018-03-27;829484.0
TwitterMovies;2018-03-27;7198261.0
policia;2018-03-27;3147920.0
CIA;2018-03-27;2295194.0
WhiteHouse;2018-03-27;16859406.0
casareal;2018-03-27;842333.0
nswpolice;2018-03-27;153936.0
guardiacivil;2018-03-27;1217209.0
DGTes;2018-03-27;203288.0
esa;2018-03-27;833498.0
NASA;2018-03-27;29020541.0
CERN;2018-03-27;2593861.0
EU_Commission;2018-03-27;923311.0
UN;2018-03-27;10230460.0
EUCouncil;2018-03-27;319609.0
ONU_es;2018-03-27;963304.0
UNICEF;2018-03-27;7199160.0
sockington;2018-03-27;1419927.0
Fascinatingpics;2018-03-27;6717895.0
shedancestibet;2018-03-27;24023.0
A_single_bear;2018-03-27;113387.0
BronxZoosCobra;2018-03-27;158891.0
MoveTheWorld;2018-03-27;118529.0
peta;2018-03-27;1062668.0
dodo;2018-03-27;795171.0
BuzzFeedAnimals;2018-03-27;107043.0
NationalZoo;2018-03-27;443785.0
fabulousanimals;2018-03-27;
darth;2018-03-27;121031.0
EmrgencyKittens;2018-03-27;6823294.0
AnimalPlanet;2018-03-27;1614513.0
natgeowild;2018-03-27;927590.0
TEDTalks;2018-03-27;11055516.0
materia_ciencia;2018-03-27;728183.0
cienciaplus;2018-03-27;400438.0
WIREDScience;2018-03-27;2099583.0
ScienceMarchDC;2018-03-27;356121.0
sciencemagazine;2018-03-27;1130567.0
sciencemuseum;2018-03-27;668105.0
aaas;2018-03-27;89562.0
NSF;2018-03-27;1091387.0
PopSci;2018-03-27;1265264.0
scienceworldca;2018-03-27;17599.0
rdfrs;2018-03-27;81614.0
MarsCuriosity;2018-03-27;3938089.0
cienciatmx;2018-03-27;23.0
CdeCiencia;2018-03-27;57360.0
StockTwits;2018-03-27;600836.0
business;2018-03-27;4682606.0
1Brokercom;2018-03-27;4751.0
LSFinancial;2018-03-27;15388.0
TV_TradingIdeas;2018-03-27;13873.0
mytradingbuddy;2018-03-27;84404.0
HarvardBiz;2018-03-27;5381656.0
BabyPips;2018-03-27;87814.0
FTTradingRoom;2018-03-27;23722.0
TradingNation;2018-03-27;17389.0
BigCheds;2018-03-27;54594.0
DanielsTrading;2018-03-27;6471.0
canuck2usa;2018-03-27;43857.0
BourseetTrading;2018-03-27;15646.0
tradingview;2018-03-27;42689.0
bonappetit;2018-03-28;3234620.0
NatGeoFood;2018-03-28;35995.0
TwitterFood;2018-03-28;838893.0
Fooddotcom;2018-03-28;29.0
newfoodeconomy;2018-03-28;6361.0
bflay;2018-03-28;2730166.0
RealCarrotFacts;2018-03-28;220810.0
NYTFood;2018-03-28;1421153.0
CivilEats;2018-03-28;92883.0
Seriouseats;2018-03-28;810585.0
RealCapnCrunch;2018-03-28;41705.0
iowagirleats;2018-03-28;15281.0
spoonuniversity;2018-03-28;17286.0
foodandwine;2018-03-28;6686742.0
epicurious;2018-03-28;2805779.0
Newsweek;2018-03-28;3427238.0
nytimes;2018-03-28;41581263.0
NBCNews;2018-03-28;5968534.0
CNN;2018-03-28;39903892.0
washingtonpost;2018-03-28;12332239.0
BBCWorld;2018-03-28;23000333.0
WSJ;2018-03-28;15677309.0
